-111.925175,33.422398,"Trader Joes - 940 E University Ave, Tempe",AZ 85281---PhoneNumber: 480-303-9974,"Trader Joes - 940 E University Ave, TempeAZ 85281---PhoneNumber: 480-303-9974","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.422398,",",lon:,-111.925175,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.422398,lon:-111.925175},",,,,,,,,,{,position:,{lat:,33.422398,",",lng:,-111.925175,"},",title:,"""","Trader Joes - 940 E University Ave, TempeAZ 85281---PhoneNumber: 480-303-9974","""","},","{position:{lat:33.422398,lng:-111.925175},title:""Trader Joes - 940 E University Ave, TempeAZ 85281---PhoneNumber: 480-303-9974""},"
-111.911363,33.361829,"Trader Joes - 6460 S McClintock, Tempe",AZ 85283---PhoneNumber: 480-838-4142,"Trader Joes - 6460 S McClintock, TempeAZ 85283---PhoneNumber: 480-838-4142","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.361829,",",lon:,-111.911363,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.361829,lon:-111.911363},",,,,,,,,,{,position:,{lat:,33.361829,",",lng:,-111.911363,"},",title:,"""","Trader Joes - 6460 S McClintock, TempeAZ 85283---PhoneNumber: 480-838-4142","""","},","{position:{lat:33.361829,lng:-111.911363},title:""Trader Joes - 6460 S McClintock, TempeAZ 85283---PhoneNumber: 480-838-4142""},"
-111.751465,33.306702,"Trader Joes - 1779 E Williams Field Rd, Gilbert",AZ 85295---PhoneNumber: 480-857-9878,"Trader Joes - 1779 E Williams Field Rd, GilbertAZ 85295---PhoneNumber: 480-857-9878","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.306702,",",lon:,-111.751465,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.306702,lon:-111.751465},",,,,,,,,,{,position:,{lat:,33.306702,",",lng:,-111.751465,"},",title:,"""","Trader Joes - 1779 E Williams Field Rd, GilbertAZ 85295---PhoneNumber: 480-857-9878","""","},","{position:{lat:33.306702,lng:-111.751465},title:""Trader Joes - 1779 E Williams Field Rd, GilbertAZ 85295---PhoneNumber: 480-857-9878""},"
-112.225166,33.638437,"Trader Joes - 7720 W Bell Rd, Glendale",AZ 85308---PhoneNumber: 623-776-7414,"Trader Joes - 7720 W Bell Rd, GlendaleAZ 85308---PhoneNumber: 623-776-7414","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.638437,",",lon:,-112.225166,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.638437,lon:-112.225166},",,,,,,,,,{,position:,{lat:,33.638437,",",lng:,-112.225166,"},",title:,"""","Trader Joes - 7720 W Bell Rd, GlendaleAZ 85308---PhoneNumber: 623-776-7414","""","},","{position:{lat:33.638437,lng:-112.225166},title:""Trader Joes - 7720 W Bell Rd, GlendaleAZ 85308---PhoneNumber: 623-776-7414""},"
-112.363663,33.648742,"Trader Joes - 14095 W Grand Ave, Surprise",AZ 85374---PhoneNumber: 623-546-1640,"Trader Joes - 14095 W Grand Ave, SurpriseAZ 85374---PhoneNumber: 623-546-1640","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.648742,",",lon:,-112.363663,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.648742,lon:-112.363663},",,,,,,,,,{,position:,{lat:,33.648742,",",lng:,-112.363663,"},",title:,"""","Trader Joes - 14095 W Grand Ave, SurpriseAZ 85374---PhoneNumber: 623-546-1640","""","},","{position:{lat:33.648742,lng:-112.363663},title:""Trader Joes - 14095 W Grand Ave, SurpriseAZ 85374---PhoneNumber: 623-546-1640""},"
-110.974958,32.350274,"Trader Joes - 7912 N Oracle, Oro Valley",AZ 85704---PhoneNumber: 520-797-4207,"Trader Joes - 7912 N Oracle, Oro ValleyAZ 85704---PhoneNumber: 520-797-4207","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",32.350274,",",lon:,-110.974958,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:32.350274,lon:-110.974958},",,,,,,,,,{,position:,{lat:,32.350274,",",lng:,-110.974958,"},",title:,"""","Trader Joes - 7912 N Oracle, Oro ValleyAZ 85704---PhoneNumber: 520-797-4207","""","},","{position:{lat:32.350274,lng:-110.974958},title:""Trader Joes - 7912 N Oracle, Oro ValleyAZ 85704---PhoneNumber: 520-797-4207""},"
-110.891253,32.250463,"Trader Joes - 4766 E Grant Rd, Tucson",AZ 85712---PhoneNumber: 520-323-4500,"Trader Joes - 4766 E Grant Rd, TucsonAZ 85712---PhoneNumber: 520-323-4500","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",32.250463,",",lon:,-110.891253,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:32.250463,lon:-110.891253},",,,,,,,,,{,position:,{lat:,32.250463,",",lng:,-110.891253,"},",title:,"""","Trader Joes - 4766 E Grant Rd, TucsonAZ 85712---PhoneNumber: 520-323-4500","""","},","{position:{lat:32.250463,lng:-110.891253},title:""Trader Joes - 4766 E Grant Rd, TucsonAZ 85712---PhoneNumber: 520-323-4500""},"
-110.858746,32.237074,"Trader Joes - 1101 N Wilmot Rd, Tucson",AZ 85712---PhoneNumber: 520-733-1313,"Trader Joes - 1101 N Wilmot Rd, TucsonAZ 85712---PhoneNumber: 520-733-1313","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",32.237074,",",lon:,-110.858746,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:32.237074,lon:-110.858746},",,,,,,,,,{,position:,{lat:,32.237074,",",lng:,-110.858746,"},",title:,"""","Trader Joes - 1101 N Wilmot Rd, TucsonAZ 85712---PhoneNumber: 520-733-1313","""","},","{position:{lat:32.237074,lng:-110.858746},title:""Trader Joes - 1101 N Wilmot Rd, TucsonAZ 85712---PhoneNumber: 520-733-1313""},"
-110.943961,32.283267,"Trader Joes - 4209 N Campbell Ave, Tucson",AZ 85719---PhoneNumber: 520-325-0069,"Trader Joes - 4209 N Campbell Ave, TucsonAZ 85719---PhoneNumber: 520-325-0069","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",32.283267,",",lon:,-110.943961,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:32.283267,lon:-110.943961},",,,,,,,,,{,position:,{lat:,32.283267,",",lng:,-110.943961,"},",title:,"""","Trader Joes - 4209 N Campbell Ave, TucsonAZ 85719---PhoneNumber: 520-325-0069","""","},","{position:{lat:32.283267,lng:-110.943961},title:""Trader Joes - 4209 N Campbell Ave, TucsonAZ 85719---PhoneNumber: 520-325-0069""},"
-112.405385,34.548978,"Trader Joes - 252 Lee Blvd, Prescott",AZ 86303---PhoneNumber: 928-443-9075,"Trader Joes - 252 Lee Blvd, PrescottAZ 86303---PhoneNumber: 928-443-9075","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.548978,",",lon:,-112.405385,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.548978,lon:-112.405385},",,,,,,,,,{,position:,{lat:,34.548978,",",lng:,-112.405385,"},",title:,"""","Trader Joes - 252 Lee Blvd, PrescottAZ 86303---PhoneNumber: 928-443-9075","""","},","{position:{lat:34.548978,lng:-112.405385},title:""Trader Joes - 252 Lee Blvd, PrescottAZ 86303---PhoneNumber: 928-443-9075""},"
-118.4439,34.0624,"Trader Joes - 1000 Glendon Ave, Los Angeles",CA 90024---PhoneNumber: 310-824-1495,"Trader Joes - 1000 Glendon Ave, Los AngelesCA 90024---PhoneNumber: 310-824-1495","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.0624,",",lon:,-118.4439,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.0624,lon:-118.4439},",,,,,,,,,{,position:,{lat:,34.0624,",",lng:,-118.4439,"},",title:,"""","Trader Joes - 1000 Glendon Ave, Los AngelesCA 90024---PhoneNumber: 310-824-1495","""","},","{position:{lat:34.0624,lng:-118.4439},title:""Trader Joes - 1000 Glendon Ave, Los AngelesCA 90024---PhoneNumber: 310-824-1495""},"
-118.271714,34.107919,"Trader Joes - 2738 Hyperion Ave, Los Angeles",CA 90027---PhoneNumber: 323-665-6774,"Trader Joes - 2738 Hyperion Ave, Los AngelesCA 90027---PhoneNumber: 323-665-6774","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.107919,",",lon:,-118.271714,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.107919,lon:-118.271714},",,,,,,,,,{,position:,{lat:,34.107919,",",lng:,-118.271714,"},",title:,"""","Trader Joes - 2738 Hyperion Ave, Los AngelesCA 90027---PhoneNumber: 323-665-6774","""","},","{position:{lat:34.107919,lng:-118.271714},title:""Trader Joes - 2738 Hyperion Ave, Los AngelesCA 90027---PhoneNumber: 323-665-6774""},"
-118.326,34.0998,"Trader Joes - 1600 N Vine St, Los Angeles",CA 90028---PhoneNumber: 323-856-0689,"Trader Joes - 1600 N Vine St, Los AngelesCA 90028---PhoneNumber: 323-856-0689","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.0998,",",lon:,-118.326,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.0998,lon:-118.326},",,,,,,,,,{,position:,{lat:,34.0998,",",lng:,-118.326,"},",title:,"""","Trader Joes - 1600 N Vine St, Los AngelesCA 90028---PhoneNumber: 323-856-0689","""","},","{position:{lat:34.0998,lng:-118.326},title:""Trader Joes - 1600 N Vine St, Los AngelesCA 90028---PhoneNumber: 323-856-0689""},"
-118.422666,34.020059,"Trader Joes - 3456 S Sepulveda Blvd, Los Angeles",CA 90034---PhoneNumber: 310-836-2458,"Trader Joes - 3456 S Sepulveda Blvd, Los AngelesCA 90034---PhoneNumber: 310-836-2458","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.020059,",",lon:,-118.422666,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.020059,lon:-118.422666},",,,,,,,,,{,position:,{lat:,34.020059,",",lng:,-118.422666,"},",title:,"""","Trader Joes - 3456 S Sepulveda Blvd, Los AngelesCA 90034---PhoneNumber: 310-836-2458","""","},","{position:{lat:34.020059,lng:-118.422666},title:""Trader Joes - 3456 S Sepulveda Blvd, Los AngelesCA 90034---PhoneNumber: 310-836-2458""},"
-118.361484,34.072693,"Trader Joes - 175 S Fairfax Ave, Los Angeles",CA 90036---PhoneNumber: 323-931-4012,"Trader Joes - 175 S Fairfax Ave, Los AngelesCA 90036---PhoneNumber: 323-931-4012","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.072693,",",lon:,-118.361484,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.072693,lon:-118.361484},",,,,,,,,,{,position:,{lat:,34.072693,",",lng:,-118.361484,"},",title:,"""","Trader Joes - 175 S Fairfax Ave, Los AngelesCA 90036---PhoneNumber: 323-931-4012","""","},","{position:{lat:34.072693,lng:-118.361484},title:""Trader Joes - 175 S Fairfax Ave, Los AngelesCA 90036---PhoneNumber: 323-931-4012""},"
-118.344165,34.069703,"Trader Joes - 263 S La Brea, Los Angeles",CA 90036---PhoneNumber: 323-965-1989,"Trader Joes - 263 S La Brea, Los AngelesCA 90036---PhoneNumber: 323-965-1989","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.069703,",",lon:,-118.344165,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.069703,lon:-118.344165},",,,,,,,,,{,position:,{lat:,34.069703,",",lng:,-118.344165,"},",title:,"""","Trader Joes - 263 S La Brea, Los AngelesCA 90036---PhoneNumber: 323-965-1989","""","},","{position:{lat:34.069703,lng:-118.344165},title:""Trader Joes - 263 S La Brea, Los AngelesCA 90036---PhoneNumber: 323-965-1989""},"
-118.199929,34.139363,"Trader Joes - 1566 Colorado Blvd, Eagle Rock",CA 90041---PhoneNumber: 323-257-6422,"Trader Joes - 1566 Colorado Blvd, Eagle RockCA 90041---PhoneNumber: 323-257-6422","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.139363,",",lon:,-118.199929,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.139363,lon:-118.199929},",,,,,,,,,{,position:,{lat:,34.139363,",",lng:,-118.199929,"},",title:,"""","Trader Joes - 1566 Colorado Blvd, Eagle RockCA 90041---PhoneNumber: 323-257-6422","""","},","{position:{lat:34.139363,lng:-118.199929},title:""Trader Joes - 1566 Colorado Blvd, Eagle RockCA 90041---PhoneNumber: 323-257-6422""},"
-118.396364,33.959138,"Trader Joes - 8645 S Sepulveda, Westchester",CA 90045---PhoneNumber: 310-338-9238,"Trader Joes - 8645 S Sepulveda, WestchesterCA 90045---PhoneNumber: 310-338-9238","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.959138,",",lon:,-118.396364,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.959138,lon:-118.396364},",,,,,,,,,{,position:,{lat:,33.959138,",",lng:,-118.396364,"},",title:,"""","Trader Joes - 8645 S Sepulveda, WestchesterCA 90045---PhoneNumber: 310-338-9238","""","},","{position:{lat:33.959138,lng:-118.396364},title:""Trader Joes - 8645 S Sepulveda, WestchesterCA 90045---PhoneNumber: 310-338-9238""},"
-118.364446,34.097987,"Trader Joes - 8000 W Sunset Blvd, Los Angeles",CA 90046---PhoneNumber: 323-822-7663,"Trader Joes - 8000 W Sunset Blvd, Los AngelesCA 90046---PhoneNumber: 323-822-7663","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.097987,",",lon:,-118.364446,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.097987,lon:-118.364446},",,,,,,,,,{,position:,{lat:,34.097987,",",lng:,-118.364446,"},",title:,"""","Trader Joes - 8000 W Sunset Blvd, Los AngelesCA 90046---PhoneNumber: 323-822-7663","""","},","{position:{lat:34.097987,lng:-118.364446},title:""Trader Joes - 8000 W Sunset Blvd, Los AngelesCA 90046---PhoneNumber: 323-822-7663""},"
-118.349257,34.090699,"Trader Joes - 7310 Santa Monica Blvd, West Hollywood",CA 90046---PhoneNumber: 323-969-8048,"Trader Joes - 7310 Santa Monica Blvd, West HollywoodCA 90046---PhoneNumber: 323-969-8048","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.090699,",",lon:,-118.349257,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.090699,lon:-118.349257},",,,,,,,,,{,position:,{lat:,34.090699,",",lng:,-118.349257,"},",title:,"""","Trader Joes - 7310 Santa Monica Blvd, West HollywoodCA 90046---PhoneNumber: 323-969-8048","""","},","{position:{lat:34.090699,lng:-118.349257},title:""Trader Joes - 7310 Santa Monica Blvd, West HollywoodCA 90046---PhoneNumber: 323-969-8048""},"
-118.377098,34.07119,"Trader Joes - 8500 Burton Way, Los Angeles",CA 90048---PhoneNumber: 310-248-2984,"Trader Joes - 8500 Burton Way, Los AngelesCA 90048---PhoneNumber: 310-248-2984","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.07119,",",lon:,-118.377098,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.07119,lon:-118.377098},",,,,,,,,,{,position:,{lat:,34.07119,",",lng:,-118.377098,"},",title:,"""","Trader Joes - 8500 Burton Way, Los AngelesCA 90048---PhoneNumber: 310-248-2984","""","},","{position:{lat:34.07119,lng:-118.377098},title:""Trader Joes - 8500 Burton Way, Los AngelesCA 90048---PhoneNumber: 310-248-2984""},"
-118.421375,34.03017,"Trader Joes - 10850 National Blvd, Los Angeles",CA 90064---PhoneNumber: 310-470-1917,"Trader Joes - 10850 National Blvd, Los AngelesCA 90064---PhoneNumber: 310-470-1917","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.03017,",",lon:,-118.421375,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.03017,lon:-118.421375},",,,,,,,,,{,position:,{lat:,34.03017,",",lng:,-118.421375,"},",title:,"""","Trader Joes - 10850 National Blvd, Los AngelesCA 90064---PhoneNumber: 310-470-1917","""","},","{position:{lat:34.03017,lng:-118.421375},title:""Trader Joes - 10850 National Blvd, Los AngelesCA 90064---PhoneNumber: 310-470-1917""},"
-118.449425,34.033753,"Trader Joes - 11755 W Olympic Blvd, Los Angeles",CA 90064---PhoneNumber: 310-477-5949,"Trader Joes - 11755 W Olympic Blvd, Los AngelesCA 90064---PhoneNumber: 310-477-5949","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.033753,",",lon:,-118.449425,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.033753,lon:-118.449425},",,,,,,,,,{,position:,{lat:,34.033753,",",lng:,-118.449425,"},",title:,"""","Trader Joes - 11755 W Olympic Blvd, Los AngelesCA 90064---PhoneNumber: 310-477-5949","""","},","{position:{lat:34.033753,lng:-118.449425},title:""Trader Joes - 11755 W Olympic Blvd, Los AngelesCA 90064---PhoneNumber: 310-477-5949""},"
-118.379385,34.088093,"Trader Joes - 8611 Santa Monica Blvd, West Hollywood",CA 90069---PhoneNumber: 310-657-0152,"Trader Joes - 8611 Santa Monica Blvd, West HollywoodCA 90069---PhoneNumber: 310-657-0152","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.088093,",",lon:,-118.379385,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.088093,lon:-118.379385},",,,,,,,,,{,position:,{lat:,34.088093,",",lng:,-118.379385,"},",title:,"""","Trader Joes - 8611 Santa Monica Blvd, West HollywoodCA 90069---PhoneNumber: 310-657-0152","""","},","{position:{lat:34.088093,lng:-118.379385},title:""Trader Joes - 8611 Santa Monica Blvd, West HollywoodCA 90069---PhoneNumber: 310-657-0152""},"
-118.284058,34.026539,"Trader Joes - 3131 S Hoover St, Los Angeles",CA 90089---PhoneNumber: 213-749-1497,"Trader Joes - 3131 S Hoover St, Los AngelesCA 90089---PhoneNumber: 213-749-1497","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",34.026539,",",lon:,-118.284058,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:34.026539,lon:-118.284058},",,,,,,,,,{,position:,{lat:,34.026539,",",lng:,-118.284058,"},",title:,"""","Trader Joes - 3131 S Hoover St, Los AngelesCA 90089---PhoneNumber: 213-749-1497","""","},","{position:{lat:34.026539,lng:-118.284058},title:""Trader Joes - 3131 S Hoover St, Los AngelesCA 90089---PhoneNumber: 213-749-1497""},"
-118.393552,33.988108,"Trader Joes - 6150 Slauson Ave, Culver City",CA 90230---PhoneNumber: 310-313-0441,"Trader Joes - 6150 Slauson Ave, Culver CityCA 90230---PhoneNumber: 310-313-0441","{name:""","Trader Joes - 205 Summit Blvd, Birmingham",""",lat:",33.988108,",",lon:,-118.393552,"},","{name:""Trader Joes - 205 Summit Blvd, Birmingham"",lat:33.988108,lon:-118.393552},",,,,,,,,,{,position:,{lat:,33.988108,",",lng:,-118.393552,"},",title:,"""","Trader Joes - 6150 Slauson Ave, Culver CityCA 90230---PhoneNumber: 310-313-0441","""","},","{position:{lat:33.988108,lng:-118.393552},title:""Trader Joes - 6150 Slauson Ave, Culver CityCA 90230---PhoneNumber: 310-313-0441""},"
